Order_ID,Order_Date,Customer_ID,Customer_Name,City,State,Region,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Payment_Method,Shipping_Mode
ORD09345,2024-09-20,CUST8479,Customer 4573,Ahmedabad,Gujarat,South,Furniture,Chair,5,3801,5,18054.75,2795.42,Net Banking,Express
ORD09346,2024-03-07,CUST4708,Customer 4291,Mumbai,Maharashtra,East,Home & Kitchen,Cookware,4,1655,5,6289.0,792.94,UPI,Standard
ORD09347,2024-05-17,CUST7372,Customer 3364,Chennai,Tamil Nadu,South,Home & Kitchen,Vacuum Cleaner,2,3314,10,5965.2,1418.22,UPI,Same Day
ORD09348,2024-07-29,CUST7005,Customer 4489,Chennai,Tamil Nadu,North,Electronics,Laptop,3,3201,15,8162.55,419.9,Net Banking,Express
ORD09349,2024-11-11,CUST3863,Customer 1008,Chennai,Tamil Nadu,North,Furniture,Sofa,2,4852,10,8733.6,1010.42,UPI,Standard
ORD09350,2024-09-05,CUST6843,Customer 3664,Mumbai,Maharashtra,North,Electronics,Smart Watch,5,3395,10,15277.5,1511.65,Debit Card,Express
ORD09351,2024-04-11,CUST4457,Customer 2753,Delhi,Delhi,South,Sports,Tennis Racket,4,2438,15,8289.2,2211.58,Debit Card,Express
ORD09352,2024-02-10,CUST1352,Customer 3679,Chennai,Tamil Nadu,North,Clothing,T-Shirt,3,4405,0,13215.0,2095.73,UPI,Standard
ORD09353,2024-06-05,CUST5970,Customer 3430,Ahmedabad,Gujarat,North,Sports,Cricket Bat,3,3214,15,8195.7,984.14,Net Banking,Same Day
ORD09354,2024-03-26,CUST6326,Customer 3354,Bengaluru,Karnataka,East,Clothing,Jeans,1,1210,15,1028.5,109.29,Debit Card,Express
ORD09355,2024-08-31,CUST7074,Customer 2341,Chennai,Tamil Nadu,North,Home & Kitchen,Vacuum Cleaner,4,505,10,1818.0,219.96,Cash,Express
ORD09356,2024-08-15,CUST1781,Customer 1594,Ahmedabad,Gujarat,North,Furniture,Wardrobe,5,819,0,4095.0,603.76,Net Banking,Express
ORD09357,2024-11-23,CUST8289,Customer 2418,Ahmedabad,Gujarat,West,Clothing,Jacket,1,4534,0,4534.0,654.59,Debit Card,Express
ORD09358,2024-04-11,CUST8828,Customer 4171,Mumbai,Maharashtra,East,Electronics,Smartphone,1,2845,15,2418.25,351.98,Cash,Same Day
ORD09359,2024-07-08,CUST2588,Customer 1462,Mumbai,Maharashtra,West,Home & Kitchen,Vacuum Cleaner,4,1759,10,6332.4,1417.49,Cash,Express
ORD09360,2024-03-08,CUST8310,Customer 720,Kolkata,West Bengal,East,Home & Kitchen,Cookware,2,1708,10,3074.4,916.57,Net Banking,Standard
ORD09361,2024-12-14,CUST2812,Customer 3136,Hyderabad,Telangana,North,Electronics,Smart Watch,1,4923,20,3938.4,641.11,Debit Card,Express
ORD09362,2024-04-22,CUST2993,Customer 3862,Ahmedabad,Gujarat,East,Clothing,T-Shirt,4,4400,15,14960.0,4483.95,Net Banking,Express
ORD09363,2024-05-02,CUST2308,Customer 294,Chennai,Tamil Nadu,North,Furniture,Sofa,5,2986,20,11944.0,1135.75,Debit Card,Same Day
ORD09364,2024-09-11,CUST4130,Customer 4985,Chennai,Tamil Nadu,West,Sports,Yoga Mat,2,4589,0,9178.0,2152.0,UPI,Same Day
ORD09365,2024-03-22,CUST8083,Customer 1626,Kolkata,West Bengal,South,Home & Kitchen,Mixer,4,4337,0,17348.0,1661.85,Cash,Express
ORD09366,2024-04-26,CUST4137,Customer 3631,Ahmedabad,Gujarat,North,Clothing,T-Shirt,4,1730,10,6228.0,1819.73,Net Banking,Same Day
ORD09367,2024-04-03,CUST4015,Customer 3489,Pune,Maharashtra,East,Sports,Cricket Bat,1,4657,0,4657.0,695.46,Credit Card,Standard
ORD09368,2024-06-18,CUST3562,Customer 1233,Hyderabad,Telangana,East,Clothing,T-Shirt,3,3680,5,10488.0,2132.88,Credit Card,Express
ORD09369,2024-11-17,CUST2963,Customer 2764,Kolkata,West Bengal,North,Home & Kitchen,Cookware,4,3243,15,11026.2,2810.69,Debit Card,Same Day
ORD09370,2024-03-11,CUST9109,Customer 510,Hyderabad,Telangana,West,Furniture,Table,2,1659,10,2986.2,248.59,Debit Card,Express
ORD09371,2024-09-03,CUST6052,Customer 3359,Hyderabad,Telangana,East,Home & Kitchen,Microwave,2,1712,20,2739.2,754.93,Cash,Same Day
ORD09372,2024-09-15,CUST8597,Customer 21,Delhi,Delhi,North,Electronics,Smart Watch,2,2396,0,4792.0,633.99,Net Banking,Standard
ORD09373,2024-10-07,CUST7490,Customer 4157,Kolkata,West Bengal,South,Furniture,Sofa,3,3795,5,10815.75,3056.49,Cash,Standard
ORD09374,2024-11-29,CUST7290,Customer 3993,Bengaluru,Karnataka,North,Home & Kitchen,Cookware,5,1712,0,8560.0,1110.78,UPI,Standard
ORD09375,2024-05-07,CUST7157,Customer 3804,Chennai,Tamil Nadu,North,Furniture,Sofa,2,2470,15,4199.0,415.6,Net Banking,Standard
ORD09376,2024-10-26,CUST7335,Customer 4161,Chennai,Tamil Nadu,South,Furniture,Sofa,3,986,20,2366.4,684.13,Cash,Standard
ORD09377,2024-09-09,CUST9017,Customer 1026,Mumbai,Maharashtra,North,Home & Kitchen,Microwave,2,4614,0,9228.0,2362.23,Net Banking,Standard
ORD09378,2024-11-15,CUST1674,Customer 544,Hyderabad,Telangana,South,Electronics,Smartphone,4,1584,15,5385.6,1030.56,Cash,Same Day
ORD09379,2024-07-16,CUST5363,Customer 3716,Ahmedabad,Gujarat,South,Clothing,T-Shirt,1,3776,10,3398.4,629.93,Debit Card,Same Day
ORD09380,2024-09-19,CUST7161,Customer 1748,Ahmedabad,Gujarat,East,Clothing,T-Shirt,5,2128,20,8512.0,1855.59,Cash,Same Day
ORD09381,2024-10-09,CUST9665,Customer 303,Pune,Maharashtra,South,Furniture,Sofa,4,3094,20,9900.8,1714.47,Cash,Express
ORD09382,2024-08-26,CUST4917,Customer 2076,Mumbai,Maharashtra,East,Home & Kitchen,Mixer,2,983,0,1966.0,275.45,Cash,Same Day
ORD09383,2024-01-02,CUST8568,Customer 3474,Ahmedabad,Gujarat,East,Electronics,Smart Watch,4,1198,10,4312.8,328.44,Cash,Express
ORD09384,2024-11-22,CUST3634,Customer 4057,Pune,Maharashtra,West,Furniture,Wardrobe,5,4470,10,20115.0,1088.12,Debit Card,Same Day
ORD09385,2024-04-12,CUST2152,Customer 2009,Bengaluru,Karnataka,South,Clothing,T-Shirt,3,3376,0,10128.0,1677.33,Cash,Express
ORD09386,2024-07-06,CUST2182,Customer 4398,Delhi,Delhi,East,Home & Kitchen,Microwave,4,3484,20,11148.8,3162.01,Cash,Standard
ORD09387,2024-02-25,CUST3984,Customer 4955,Mumbai,Maharashtra,South,Furniture,Wardrobe,2,2395,20,3832.0,770.57,Cash,Standard
ORD09388,2024-01-23,CUST5250,Customer 1560,Mumbai,Maharashtra,East,Furniture,Sofa,4,1201,15,4083.4,665.57,Debit Card,Same Day
ORD09389,2024-02-20,CUST1992,Customer 2539,Ahmedabad,Gujarat,South,Electronics,Laptop,2,3639,20,5822.4,884.42,Net Banking,Standard
ORD09390,2024-06-25,CUST3835,Customer 2270,Ahmedabad,Gujarat,North,Home & Kitchen,Cookware,3,1992,10,5378.4,998.77,Net Banking,Express
ORD09391,2024-03-21,CUST9063,Customer 2493,Kolkata,West Bengal,South,Clothing,Jeans,2,1300,15,2210.0,384.06,Net Banking,Standard
ORD09392,2024-01-08,CUST1529,Customer 2926,Delhi,Delhi,South,Furniture,Table,3,1178,10,3180.6,654.42,Debit Card,Standard
ORD09393,2024-12-10,CUST1319,Customer 2568,Pune,Maharashtra,West,Clothing,T-Shirt,2,1685,15,2864.5,488.87,Debit Card,Express
ORD09394,2024-03-25,CUST2261,Customer 683,Hyderabad,Telangana,South,Sports,Football,2,2327,0,4654.0,792.67,UPI,Express
ORD09395,2024-01-14,CUST1607,Customer 2586,Pune,Maharashtra,North,Furniture,Table,3,662,5,1886.7,295.32,Net Banking,Standard
ORD09396,2024-03-15,CUST8735,Customer 1908,Delhi,Delhi,North,Home & Kitchen,Mixer,1,3351,15,2848.35,228.31,Credit Card,Same Day
ORD09397,2024-07-05,CUST3195,Customer 2700,Kolkata,West Bengal,East,Home & Kitchen,Vacuum Cleaner,1,3639,20,2911.2,310.21,Net Banking,Standard
ORD09398,2024-07-24,CUST1784,Customer 1812,Kolkata,West Bengal,South,Sports,Tennis Racket,5,1720,5,8170.0,842.58,Credit Card,Standard
ORD09399,2024-03-28,CUST9550,Customer 3354,Ahmedabad,Gujarat,South,Clothing,Jeans,3,704,10,1900.8,429.35,Net Banking,Standard
ORD09400,2024-05-02,CUST5429,Customer 3956,Ahmedabad,Gujarat,West,Furniture,Table,3,1385,0,4155.0,284.68,Credit Card,Standard
ORD09401,2024-07-01,CUST9368,Customer 3547,Kolkata,West Bengal,North,Electronics,Headphones,5,1670,10,7515.0,1526.2,UPI,Same Day
ORD09402,2024-07-04,CUST6597,Customer 1310,Ahmedabad,Gujarat,West,Sports,Yoga Mat,1,3556,5,3378.2,481.82,Credit Card,Same Day
ORD09403,2024-11-10,CUST8156,Customer 1825,Delhi,Delhi,West,Home & Kitchen,Microwave,2,2447,5,4649.3,591.86,UPI,Same Day
ORD09404,2024-01-17,CUST7432,Customer 3403,Kolkata,West Bengal,West,Furniture,Sofa,5,4757,5,22595.75,5559.93,Credit Card,Standard
ORD09405,2024-09-25,CUST2310,Customer 1973,Bengaluru,Karnataka,West,Home & Kitchen,Vacuum Cleaner,3,4444,15,11332.2,2161.36,Debit Card,Express
ORD09406,2024-06-21,CUST4375,Customer 319,Pune,Maharashtra,East,Electronics,Smartphone,4,1723,0,6892.0,1993.95,Net Banking,Express
ORD09407,2024-04-21,CUST8757,Customer 2869,Delhi,Delhi,North,Clothing,Jacket,4,4514,15,15347.6,1196.05,Debit Card,Standard
ORD09408,2024-10-22,CUST6223,Customer 2702,Delhi,Delhi,East,Furniture,Chair,2,2157,10,3882.6,847.75,Debit Card,Same Day
ORD09409,2024-10-25,CUST8580,Customer 4146,Ahmedabad,Gujarat,South,Electronics,Headphones,2,3075,15,5227.5,543.81,UPI,Standard
ORD09410,2024-04-05,CUST9568,Customer 789,Delhi,Delhi,West,Home & Kitchen,Vacuum Cleaner,4,2556,10,9201.6,1127.96,Cash,Express
ORD09411,2024-08-14,CUST4011,Customer 688,Delhi,Delhi,South,Sports,Tennis Racket,3,1770,20,4248.0,1023.15,Credit Card,Same Day
ORD09412,2024-01-28,CUST5806,Customer 2318,Mumbai,Maharashtra,North,Clothing,T-Shirt,4,3080,0,12320.0,2302.21,Cash,Express
ORD09413,2024-06-02,CUST4898,Customer 3753,Hyderabad,Telangana,West,Furniture,Table,2,3630,5,6897.0,1909.52,Cash,Standard
ORD09414,2024-08-08,CUST9378,Customer 858,Bengaluru,Karnataka,West,Furniture,Table,2,4433,5,8422.7,1482.27,Credit Card,Same Day
ORD09415,2024-11-19,CUST1148,Customer 1532,Hyderabad,Telangana,South,Home & Kitchen,Cookware,4,1527,0,6108.0,669.97,Debit Card,Same Day
ORD09416,2024-09-05,CUST4584,Customer 1356,Bengaluru,Karnataka,South,Electronics,Smart Watch,5,2373,15,10085.25,2750.2,UPI,Standard
ORD09417,2024-01-25,CUST3048,Customer 3679,Chennai,Tamil Nadu,South,Furniture,Wardrobe,2,3207,5,6093.3,474.3,Cash,Same Day
ORD09418,2024-08-15,CUST6855,Customer 990,Pune,Maharashtra,East,Home & Kitchen,Vacuum Cleaner,3,2417,0,7251.0,2136.52,Credit Card,Same Day
ORD09419,2024-05-27,CUST6057,Customer 4051,Ahmedabad,Gujarat,South,Furniture,Chair,5,3137,10,14116.5,2558.05,Net Banking,Same Day
ORD09420,2024-11-22,CUST8287,Customer 3583,Ahmedabad,Gujarat,West,Clothing,T-Shirt,4,2633,5,10005.4,1880.38,Net Banking,Express
ORD09421,2024-12-18,CUST1353,Customer 2943,Delhi,Delhi,East,Electronics,Laptop,3,486,15,1239.3,234.88,Cash,Express
ORD09422,2024-04-03,CUST3414,Customer 612,Hyderabad,Telangana,North,Sports,Cricket Bat,5,2927,5,13903.25,1200.29,Cash,Express
ORD09423,2024-03-05,CUST3879,Customer 4989,Delhi,Delhi,West,Electronics,Smart Watch,5,3485,15,14811.25,1638.73,Credit Card,Express
ORD09424,2024-08-12,CUST3854,Customer 2252,Mumbai,Maharashtra,West,Sports,Yoga Mat,5,3703,15,15737.75,3910.61,Cash,Express
ORD09425,2024-02-27,CUST9929,Customer 1680,Ahmedabad,Gujarat,North,Furniture,Chair,1,3578,15,3041.3,390.04,Cash,Standard
ORD09426,2024-03-03,CUST1407,Customer 1019,Kolkata,West Bengal,South,Electronics,Smart Watch,3,2405,10,6493.5,1890.06,UPI,Express
ORD09427,2024-02-06,CUST9355,Customer 2734,Ahmedabad,Gujarat,South,Furniture,Chair,3,2456,5,6999.6,662.86,Credit Card,Same Day
ORD09428,2024-09-24,CUST3153,Customer 473,Chennai,Tamil Nadu,West,Sports,Yoga Mat,5,3411,15,14496.75,4278.96,Cash,Express
ORD09429,2024-10-19,CUST4046,Customer 3336,Kolkata,West Bengal,North,Electronics,Smart Watch,4,1231,0,4924.0,741.14,Net Banking,Same Day
ORD09430,2024-11-02,CUST2519,Customer 2370,Chennai,Tamil Nadu,West,Furniture,Sofa,1,4132,15,3512.2,595.28,UPI,Same Day
ORD09431,2024-04-03,CUST2765,Customer 2974,Hyderabad,Telangana,West,Home & Kitchen,Mixer,2,2342,15,3981.4,1066.59,Credit Card,Standard
ORD09432,2024-09-24,CUST7654,Customer 3232,Bengaluru,Karnataka,East,Home & Kitchen,Vacuum Cleaner,5,3362,20,13448.0,3908.54,UPI,Express
ORD09433,2024-05-25,CUST6129,Customer 544,Ahmedabad,Gujarat,West,Sports,Football,4,4887,10,17593.2,990.96,Net Banking,Same Day
ORD09434,2024-05-15,CUST7841,Customer 4297,Hyderabad,Telangana,West,Sports,Tennis Racket,4,1229,5,4670.2,544.5,Debit Card,Standard
ORD09435,2024-11-07,CUST8870,Customer 2002,Bengaluru,Karnataka,East,Clothing,T-Shirt,2,1607,20,2571.2,350.71,Cash,Standard
ORD09436,2024-02-24,CUST9116,Customer 3908,Delhi,Delhi,South,Sports,Football,1,4169,15,3543.65,870.71,Debit Card,Express
ORD09437,2024-09-09,CUST4415,Customer 1994,Chennai,Tamil Nadu,East,Electronics,Laptop,3,3572,20,8572.8,2184.26,Net Banking,Standard
ORD09438,2024-02-08,CUST9152,Customer 3195,Hyderabad,Telangana,West,Electronics,Laptop,5,1295,5,6151.25,315.41,UPI,Express
ORD09439,2024-04-11,CUST6118,Customer 2342,Delhi,Delhi,South,Furniture,Sofa,5,1005,20,4020.0,1040.46,Debit Card,Standard
ORD09440,2024-03-26,CUST9895,Customer 3716,Ahmedabad,Gujarat,South,Sports,Cricket Bat,1,4389,15,3730.65,537.3,Cash,Same Day
ORD09441,2024-03-26,CUST4178,Customer 4542,Hyderabad,Telangana,North,Clothing,Shoes,4,3292,20,10534.4,1003.24,Debit Card,Same Day
ORD09442,2024-06-03,CUST5409,Customer 3661,Hyderabad,Telangana,East,Home & Kitchen,Cookware,4,2363,20,7561.6,2184.58,Cash,Same Day
ORD09443,2024-06-17,CUST5055,Customer 1425,Kolkata,West Bengal,South,Sports,Yoga Mat,3,3519,5,10029.15,2601.48,Credit Card,Express
ORD09444,2024-02-10,CUST8460,Customer 889,Pune,Maharashtra,East,Electronics,Laptop,3,2078,5,5922.3,598.39,Cash,Same Day
ORD09445,2024-12-27,CUST2382,Customer 2736,Hyderabad,Telangana,East,Home & Kitchen,Mixer,1,1565,0,1565.0,121.91,Net Banking,Same Day
ORD09446,2024-11-25,CUST5041,Customer 3679,Ahmedabad,Gujarat,North,Sports,Yoga Mat,2,4944,15,8404.8,2390.52,UPI,Same Day
ORD09447,2024-06-09,CUST1815,Customer 1492,Delhi,Delhi,West,Home & Kitchen,Microwave,5,3501,5,16629.75,2093.06,Credit Card,Same Day
ORD09448,2024-01-21,CUST5949,Customer 51,Pune,Maharashtra,East,Clothing,Shoes,3,4955,20,11892.0,1434.29,UPI,Same Day
ORD09449,2024-05-30,CUST4075,Customer 698,Delhi,Delhi,West,Sports,Tennis Racket,2,1004,5,1907.6,551.35,UPI,Express
ORD09450,2024-11-14,CUST2752,Customer 310,Pune,Maharashtra,West,Home & Kitchen,Vacuum Cleaner,4,4428,15,15055.2,2138.62,Credit Card,Standard
ORD09451,2024-01-05,CUST8794,Customer 2666,Mumbai,Maharashtra,North,Home & Kitchen,Mixer,2,4168,20,6668.8,1349.93,UPI,Standard
ORD09452,2024-10-21,CUST7285,Customer 3872,Hyderabad,Telangana,West,Home & Kitchen,Cookware,1,1397,15,1187.45,333.51,Debit Card,Express
ORD09453,2024-02-14,CUST8810,Customer 551,Mumbai,Maharashtra,South,Electronics,Headphones,3,962,5,2741.7,360.45,UPI,Standard
ORD09454,2024-01-15,CUST5419,Customer 1069,Pune,Maharashtra,North,Sports,Football,3,4577,20,10984.8,1458.38,Credit Card,Same Day
ORD09455,2024-07-29,CUST9775,Customer 3272,Chennai,Tamil Nadu,West,Furniture,Chair,3,1534,20,3681.6,939.69,Cash,Standard
ORD09456,2024-03-08,CUST1621,Customer 4922,Mumbai,Maharashtra,West,Clothing,Shoes,3,3070,20,7368.0,1182.24,Debit Card,Express
ORD09457,2024-08-22,CUST8599,Customer 2348,Pune,Maharashtra,North,Furniture,Table,1,205,20,164.0,43.84,Debit Card,Same Day
ORD09458,2024-04-21,CUST2565,Customer 623,Chennai,Tamil Nadu,North,Sports,Yoga Mat,1,1583,20,1266.4,233.87,Credit Card,Same Day
ORD09459,2024-02-21,CUST7254,Customer 4433,Ahmedabad,Gujarat,East,Furniture,Sofa,5,3038,5,14430.5,2110.29,Debit Card,Standard
ORD09460,2024-05-08,CUST3807,Customer 4329,Mumbai,Maharashtra,West,Clothing,Shoes,4,4494,20,14380.8,4233.15,UPI,Same Day
ORD09461,2024-02-19,CUST6920,Customer 206,Ahmedabad,Gujarat,East,Furniture,Sofa,1,351,0,351.0,28.87,Credit Card,Express
ORD09462,2024-09-24,CUST4118,Customer 3846,Delhi,Delhi,South,Electronics,Laptop,5,1968,10,8856.0,619.44,Credit Card,Standard
ORD09463,2024-02-06,CUST4666,Customer 4517,Hyderabad,Telangana,East,Furniture,Table,3,1136,15,2896.8,664.25,Cash,Express
ORD09464,2024-08-01,CUST1750,Customer 3885,Mumbai,Maharashtra,West,Furniture,Sofa,5,2615,15,11113.75,794.22,Cash,Same Day
ORD09465,2024-09-23,CUST3717,Customer 2606,Delhi,Delhi,North,Clothing,Jeans,3,3140,10,8478.0,2360.95,Credit Card,Standard
ORD09466,2024-09-16,CUST6956,Customer 2851,Chennai,Tamil Nadu,South,Electronics,Headphones,1,374,15,317.9,83.37,UPI,Standard
ORD09467,2024-03-24,CUST6918,Customer 3163,Delhi,Delhi,South,Sports,Football,2,2093,15,3558.1,903.83,Net Banking,Standard
ORD09468,2024-08-12,CUST7771,Customer 806,Pune,Maharashtra,North,Clothing,Jacket,4,4306,5,16362.8,3408.02,UPI,Standard
ORD09469,2024-11-01,CUST3416,Customer 1730,Ahmedabad,Gujarat,South,Clothing,Jacket,4,3205,20,10256.0,2403.46,UPI,Express
ORD09470,2024-06-16,CUST6330,Customer 2539,Bengaluru,Karnataka,West,Home & Kitchen,Microwave,1,3968,5,3769.6,576.91,Net Banking,Standard
ORD09471,2024-03-12,CUST9555,Customer 2189,Bengaluru,Karnataka,East,Electronics,Smartphone,5,1046,15,4445.5,1309.06,Credit Card,Standard
ORD09472,2024-08-24,CUST9181,Customer 486,Bengaluru,Karnataka,West,Electronics,Laptop,1,1202,5,1141.9,60.35,UPI,Express
ORD09473,2024-04-23,CUST1944,Customer 2066,Pune,Maharashtra,East,Electronics,Laptop,5,3110,15,13217.5,2796.99,Net Banking,Same Day
ORD09474,2024-03-03,CUST3232,Customer 854,Hyderabad,Telangana,West,Clothing,Jacket,3,638,10,1722.6,197.72,Net Banking,Same Day
ORD09475,2024-05-22,CUST3803,Customer 2814,Delhi,Delhi,North,Furniture,Table,3,2884,5,8219.4,1066.24,Credit Card,Same Day
ORD09476,2024-01-01,CUST5957,Customer 2928,Pune,Maharashtra,West,Clothing,Jacket,2,1715,10,3087.0,432.12,Net Banking,Same Day
ORD09477,2024-10-26,CUST4295,Customer 1215,Chennai,Tamil Nadu,West,Home & Kitchen,Microwave,1,276,5,262.2,29.62,UPI,Express
ORD09478,2024-01-04,CUST2873,Customer 1729,Ahmedabad,Gujarat,South,Home & Kitchen,Microwave,2,4093,0,8186.0,1146.15,Debit Card,Same Day
ORD09479,2024-11-12,CUST7786,Customer 2191,Kolkata,West Bengal,South,Clothing,Shoes,4,743,10,2674.8,403.75,Net Banking,Express
ORD09480,2024-08-18,CUST7154,Customer 60,Bengaluru,Karnataka,North,Home & Kitchen,Mixer,2,376,0,752.0,79.06,Cash,Same Day
ORD09481,2024-06-16,CUST2633,Customer 655,Delhi,Delhi,East,Sports,Cricket Bat,5,1918,10,8631.0,1313.75,Net Banking,Standard
ORD09482,2024-01-10,CUST5199,Customer 2642,Chennai,Tamil Nadu,West,Sports,Tennis Racket,5,1154,5,5481.5,1119.58,Debit Card,Express
ORD09483,2024-10-29,CUST6906,Customer 1169,Hyderabad,Telangana,South,Home & Kitchen,Cookware,1,803,5,762.85,175.38,Cash,Express
ORD09484,2024-05-15,CUST8677,Customer 3636,Delhi,Delhi,East,Furniture,Sofa,5,901,5,4279.75,716.25,Net Banking,Same Day
ORD09485,2024-03-10,CUST6861,Customer 940,Bengaluru,Karnataka,South,Electronics,Smartphone,2,4798,15,8156.6,1890.73,UPI,Standard
ORD09486,2024-02-07,CUST7267,Customer 1870,Chennai,Tamil Nadu,West,Home & Kitchen,Vacuum Cleaner,5,2337,0,11685.0,1237.14,Cash,Express
ORD09487,2024-07-22,CUST4195,Customer 4349,Chennai,Tamil Nadu,East,Home & Kitchen,Vacuum Cleaner,5,4633,10,20848.5,4898.14,UPI,Express
ORD09488,2024-09-15,CUST8740,Customer 1794,Hyderabad,Telangana,West,Clothing,Shoes,2,3450,0,6900.0,2051.19,UPI,Same Day
ORD09489,2024-02-24,CUST4240,Customer 1762,Mumbai,Maharashtra,South,Sports,Yoga Mat,3,2760,5,7866.0,886.1,UPI,Express
ORD09490,2024-03-11,CUST9242,Customer 709,Delhi,Delhi,West,Home & Kitchen,Cookware,3,451,20,1082.4,55.0,UPI,Same Day
ORD09491,2024-07-20,CUST7143,Customer 4750,Hyderabad,Telangana,North,Electronics,Headphones,3,4836,5,13782.6,3308.91,Credit Card,Same Day
ORD09492,2024-09-12,CUST4320,Customer 2647,Kolkata,West Bengal,East,Home & Kitchen,Cookware,3,2651,5,7555.35,1937.63,UPI,Express
ORD09493,2024-05-02,CUST2771,Customer 2158,Ahmedabad,Gujarat,North,Sports,Tennis Racket,5,3421,10,15394.5,4499.5,UPI,Same Day
ORD09494,2024-11-30,CUST8452,Customer 3865,Bengaluru,Karnataka,West,Electronics,Laptop,2,691,20,1105.6,90.33,Credit Card,Express
ORD09495,2024-03-07,CUST4771,Customer 4703,Mumbai,Maharashtra,South,Home & Kitchen,Vacuum Cleaner,4,2865,20,9168.0,2553.48,UPI,Express
ORD09496,2024-11-30,CUST3284,Customer 1744,Bengaluru,Karnataka,East,Electronics,Smart Watch,4,4152,0,16608.0,4786.65,UPI,Same Day
ORD09497,2024-05-04,CUST3586,Customer 4208,Bengaluru,Karnataka,West,Electronics,Headphones,2,4783,10,8609.4,1043.59,Cash,Standard
ORD09498,2024-01-07,CUST9207,Customer 3311,Hyderabad,Telangana,West,Electronics,Laptop,2,3222,10,5799.6,848.85,Cash,Same Day
ORD09499,2024-03-16,CUST3190,Customer 1862,Ahmedabad,Gujarat,South,Home & Kitchen,Microwave,1,2492,0,2492.0,162.59,UPI,Same Day
ORD09500,2024-10-26,CUST6053,Customer 3044,Bengaluru,Karnataka,East,Home & Kitchen,Cookware,2,2821,10,5077.8,1167.8,UPI,Standard
ORD09501,2024-06-06,CUST4002,Customer 69,Mumbai,Maharashtra,North,Electronics,Headphones,4,4402,15,14966.8,2305.39,Debit Card,Standard
ORD09502,2024-05-03,CUST3375,Customer 539,Kolkata,West Bengal,West,Electronics,Laptop,1,2747,0,2747.0,680.07,Debit Card,Same Day
ORD09503,2024-09-06,CUST1431,Customer 4919,Ahmedabad,Gujarat,East,Clothing,Jacket,4,2703,5,10271.4,876.27,UPI,Same Day
ORD09504,2024-09-02,CUST1385,Customer 808,Pune,Maharashtra,South,Sports,Football,5,1335,20,5340.0,750.63,Debit Card,Express
ORD09505,2024-03-28,CUST3312,Customer 2662,Kolkata,West Bengal,West,Sports,Football,1,2439,15,2073.15,113.17,Debit Card,Express
ORD09506,2024-09-01,CUST5469,Customer 2112,Kolkata,West Bengal,South,Furniture,Sofa,1,1491,10,1341.9,242.83,UPI,Standard
ORD09507,2024-03-04,CUST3920,Customer 2607,Delhi,Delhi,North,Clothing,Shoes,5,433,15,1840.25,183.84,Net Banking,Standard
ORD09508,2024-02-18,CUST4093,Customer 54,Mumbai,Maharashtra,West,Electronics,Smartphone,2,2681,5,5093.9,957.63,Credit Card,Express
ORD09509,2024-05-06,CUST6688,Customer 3114,Kolkata,West Bengal,North,Sports,Tennis Racket,1,4137,15,3516.45,264.87,Credit Card,Express
ORD09510,2024-11-21,CUST7028,Customer 3721,Delhi,Delhi,South,Furniture,Wardrobe,3,3021,20,7250.4,1461.19,UPI,Same Day
ORD09511,2024-10-11,CUST4994,Customer 3901,Kolkata,West Bengal,West,Home & Kitchen,Vacuum Cleaner,4,3012,15,10240.8,3053.61,Cash,Express
ORD09512,2024-01-26,CUST2720,Customer 592,Hyderabad,Telangana,West,Clothing,T-Shirt,2,851,10,1531.8,260.97,Cash,Standard
ORD09513,2024-03-17,CUST2726,Customer 2833,Hyderabad,Telangana,North,Sports,Football,5,4145,5,19688.75,2079.68,Net Banking,Express
ORD09514,2024-09-05,CUST1154,Customer 1690,Chennai,Tamil Nadu,West,Sports,Tennis Racket,3,3270,5,9319.5,2504.21,Cash,Standard
ORD09515,2024-01-10,CUST7458,Customer 1151,Chennai,Tamil Nadu,West,Furniture,Chair,1,1059,20,847.2,45.86,Net Banking,Express
ORD09516,2024-09-28,CUST9716,Customer 3444,Chennai,Tamil Nadu,East,Sports,Football,5,4993,20,19972.0,3952.05,Credit Card,Express
ORD09517,2024-10-19,CUST7291,Customer 462,Bengaluru,Karnataka,East,Furniture,Wardrobe,5,4506,15,19150.5,4950.83,Debit Card,Express
ORD09518,2024-06-01,CUST4722,Customer 961,Delhi,Delhi,South,Sports,Football,2,223,10,401.4,117.63,Cash,Standard
ORD09519,2024-10-02,CUST6122,Customer 2387,Pune,Maharashtra,East,Electronics,Laptop,1,881,20,704.8,39.26,Credit Card,Express
ORD09520,2024-04-20,CUST7357,Customer 3089,Chennai,Tamil Nadu,South,Electronics,Laptop,3,3544,10,9568.8,2443.0,Debit Card,Express
ORD09521,2024-07-25,CUST3036,Customer 2406,Pune,Maharashtra,South,Clothing,Shoes,4,2096,10,7545.6,1239.08,UPI,Same Day
ORD09522,2024-02-05,CUST3092,Customer 25,Kolkata,West Bengal,West,Electronics,Smartphone,2,3668,15,6235.6,1587.4,Debit Card,Standard
ORD09523,2024-01-25,CUST3728,Customer 4238,Delhi,Delhi,West,Clothing,T-Shirt,5,4596,10,20682.0,3071.81,Cash,Standard
ORD09524,2024-02-03,CUST1608,Customer 70,Mumbai,Maharashtra,West,Furniture,Table,1,1076,5,1022.2,240.66,Net Banking,Standard
